<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
AFLT;D;24/10/08;00:00:00;60.5000000
AFLT;D;28/10/08;00:00:00;60.3000000
AFLT;D;29/10/08;00:00:00;59.1300000
AFLT;D;30/10/08;00:00:00;59.5000000
AFLT;D;31/10/08;00:00:00;60.1400000
AFLT;D;01/11/08;00:00:00;59.8000000
AFLT;D;05/11/08;00:00:00;58.9700000
AFLT;D;06/11/08;00:00:00;58.3000000
AFLT;D;07/11/08;00:00:00;57.2800000
AFLT;D;10/11/08;00:00:00;56.4900000
AFLT;D;11/11/08;00:00:00;56.5000000
AFLT;D;13/11/08;00:00:00;54.3400000
AFLT;D;14/11/08;00:00:00;53.0000000
AFLT;D;17/11/08;00:00:00;53.0000000
AFLT;D;18/11/08;00:00:00;52.5000000
AFLT;D;19/11/08;00:00:00;52.2500000
AFLT;D;20/11/08;00:00:00;50.1500000
AFLT;D;21/11/08;00:00:00;50.5000000
AFLT;D;24/11/08;00:00:00;50.7500000
AFLT;D;25/11/08;00:00:00;49.1000000
AFLT;D;26/11/08;00:00:00;49.5000000
AFLT;D;27/11/08;00:00:00;49.8700000
AFLT;D;28/11/08;00:00:00;50.0900000
AFLT;D;01/12/08;00:00:00;50.1300000
AFLT;D;02/12/08;00:00:00;48.7000000
AFLT;D;03/12/08;00:00:00;47.8000000
AFLT;D;04/12/08;00:00:00;45.9000000
AFLT;D;05/12/08;00:00:00;44.4000000
AFLT;D;08/12/08;00:00:00;45.0200000
AFLT;D;09/12/08;00:00:00;44.6400000
AFLT;D;10/12/08;00:00:00;44.1500000
AFLT;D;11/12/08;00:00:00;43.7400000
AFLT;D;12/12/08;00:00:00;42.5100000
AFLT;D;15/12/08;00:00:00;40.6000000
AFLT;D;16/12/08;00:00:00;36.4500000
AFLT;D;17/12/08;00:00:00;35.3600000
AFLT;D;18/12/08;00:00:00;34.2000000
AFLT;D;19/12/08;00:00:00;30.6800000
AFLT;D;22/12/08;00:00:00;29.9600000
AFLT;D;23/12/08;00:00:00;30.0000000
AFLT;D;24/12/08;00:00:00;30.0000000
AFLT;D;25/12/08;00:00:00;29.2200000
AFLT;D;26/12/08;00:00:00;28.7900000
AFLT;D;29/12/08;00:00:00;28.0800000
AFLT;D;30/12/08;00:00:00;27.1300000
