<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
KMAZ;D;24/04/08;00:00:00;144.2000000
KMAZ;D;25/04/08;00:00:00;143.5000000
KMAZ;D;28/04/08;00:00:00;142.8000000
KMAZ;D;29/04/08;00:00:00;140.9000000
KMAZ;D;30/04/08;00:00:00;139.0000000
KMAZ;D;04/05/08;00:00:00;139.5000000
KMAZ;D;05/05/08;00:00:00;144.8700000
KMAZ;D;06/05/08;00:00:00;144.4900000
KMAZ;D;07/05/08;00:00:00;143.9500000
KMAZ;D;08/05/08;00:00:00;146.9000000
KMAZ;D;12/05/08;00:00:00;146.4000000
KMAZ;D;13/05/08;00:00:00;143.0000000
KMAZ;D;14/05/08;00:00:00;142.0000000
KMAZ;D;15/05/08;00:00:00;143.0000000
KMAZ;D;16/05/08;00:00:00;143.6900000
KMAZ;D;19/05/08;00:00:00;141.7100000
KMAZ;D;20/05/08;00:00:00;141.1300000
KMAZ;D;21/05/08;00:00:00;140.0000000
KMAZ;D;22/05/08;00:00:00;139.0800000
KMAZ;D;23/05/08;00:00:00;139.9800000
KMAZ;D;26/05/08;00:00:00;137.6200000
KMAZ;D;27/05/08;00:00:00;137.6400000
KMAZ;D;28/05/08;00:00:00;144.1000000
KMAZ;D;29/05/08;00:00:00;142.2100000
KMAZ;D;30/05/08;00:00:00;142.3000000
KMAZ;D;02/06/08;00:00:00;141.0000000
KMAZ;D;03/06/08;00:00:00;139.0000000
KMAZ;D;04/06/08;00:00:00;139.4700000
KMAZ;D;05/06/08;00:00:00;138.4000000
KMAZ;D;06/06/08;00:00:00;138.8400000
KMAZ;D;07/06/08;00:00:00;138.8000000
KMAZ;D;09/06/08;00:00:00;142.0000000
KMAZ;D;10/06/08;00:00:00;139.0100000
KMAZ;D;11/06/08;00:00:00;139.4500000
KMAZ;D;16/06/08;00:00:00;139.7200000
KMAZ;D;17/06/08;00:00:00;138.8000000
KMAZ;D;18/06/08;00:00:00;139.5000000
KMAZ;D;19/06/08;00:00:00;139.0600000
KMAZ;D;20/06/08;00:00:00;138.6000000
KMAZ;D;23/06/08;00:00:00;137.9800000
KMAZ;D;24/06/08;00:00:00;135.0000000
KMAZ;D;25/06/08;00:00:00;134.0000000
KMAZ;D;26/06/08;00:00:00;131.9900000
KMAZ;D;27/06/08;00:00:00;126.8000000
KMAZ;D;30/06/08;00:00:00;129.5000000
KMAZ;D;01/07/08;00:00:00;130.0200000
KMAZ;D;02/07/08;00:00:00;129.7900000
KMAZ;D;03/07/08;00:00:00;128.9600000
KMAZ;D;04/07/08;00:00:00;127.8900000
KMAZ;D;07/07/08;00:00:00;128.8600000
KMAZ;D;08/07/08;00:00:00;127.9500000
KMAZ;D;09/07/08;00:00:00;127.0000000
KMAZ;D;10/07/08;00:00:00;123.1000000
KMAZ;D;11/07/08;00:00:00;124.3100000
KMAZ;D;14/07/08;00:00:00;125.3000000
KMAZ;D;15/07/08;00:00:00;126.9900000
KMAZ;D;16/07/08;00:00:00;125.0000000
KMAZ;D;17/07/08;00:00:00;127.0000000
KMAZ;D;18/07/08;00:00:00;124.0000000
KMAZ;D;21/07/08;00:00:00;124.9900000
KMAZ;D;22/07/08;00:00:00;126.0000000
KMAZ;D;23/07/08;00:00:00;131.5000000
KMAZ;D;24/07/08;00:00:00;132.0900000
KMAZ;D;25/07/08;00:00:00;144.9400000
KMAZ;D;28/07/08;00:00:00;141.0000000
KMAZ;D;29/07/08;00:00:00;129.3900000
KMAZ;D;30/07/08;00:00:00;128.0000000
KMAZ;D;31/07/08;00:00:00;127.0000000
KMAZ;D;01/08/08;00:00:00;126.2000000
KMAZ;D;04/08/08;00:00:00;123.0000000
KMAZ;D;05/08/08;00:00:00;115.0000000
KMAZ;D;06/08/08;00:00:00;119.3900000
KMAZ;D;07/08/08;00:00:00;121.9000000
KMAZ;D;08/08/08;00:00:00;122.0000000
KMAZ;D;11/08/08;00:00:00;117.8800000
KMAZ;D;12/08/08;00:00:00;119.0000000
KMAZ;D;13/08/08;00:00:00;119.5000000
KMAZ;D;14/08/08;00:00:00;120.5000000
KMAZ;D;15/08/08;00:00:00;122.0000000
KMAZ;D;18/08/08;00:00:00;119.8000000
KMAZ;D;19/08/08;00:00:00;116.0000000
KMAZ;D;20/08/08;00:00:00;115.0000000
KMAZ;D;21/08/08;00:00:00;106.4400000
KMAZ;D;22/08/08;00:00:00;108.0000000
KMAZ;D;25/08/08;00:00:00;105.0100000
KMAZ;D;26/08/08;00:00:00;91.9600000
KMAZ;D;27/08/08;00:00:00;89.6800000
KMAZ;D;28/08/08;00:00:00;88.0000000
KMAZ;D;29/08/08;00:00:00;90.0400000
KMAZ;D;01/09/08;00:00:00;91.0000000
KMAZ;D;02/09/08;00:00:00;91.0000000
KMAZ;D;03/09/08;00:00:00;87.0000000
KMAZ;D;04/09/08;00:00:00;86.5800000
KMAZ;D;05/09/08;00:00:00;78.8000000
KMAZ;D;08/09/08;00:00:00;83.5000000
KMAZ;D;09/09/08;00:00:00;76.8000000
KMAZ;D;10/09/08;00:00:00;74.0000000
KMAZ;D;11/09/08;00:00:00;71.3700000
KMAZ;D;12/09/08;00:00:00;71.9100000
KMAZ;D;15/09/08;00:00:00;65.0000000
KMAZ;D;16/09/08;00:00:00;42.0700000
KMAZ;D;17/09/08;00:00:00;48.9900000
KMAZ;D;19/09/08;00:00:00;65.5000000
KMAZ;D;22/09/08;00:00:00;65.0000000
KMAZ;D;23/09/08;00:00:00;63.0000000
KMAZ;D;24/09/08;00:00:00;61.6000000
KMAZ;D;25/09/08;00:00:00;60.0500000
KMAZ;D;26/09/08;00:00:00;59.0000000
KMAZ;D;29/09/08;00:00:00;56.0000000
KMAZ;D;30/09/08;00:00:00;58.9000000
KMAZ;D;01/10/08;00:00:00;59.6500000
KMAZ;D;02/10/08;00:00:00;54.2500000
KMAZ;D;03/10/08;00:00:00;52.0000000
KMAZ;D;06/10/08;00:00:00;51.0000000
KMAZ;D;07/10/08;00:00:00;62.0600000
KMAZ;D;08/10/08;00:00:00;58.1400000
KMAZ;D;09/10/08;00:00:00;58.9600000
KMAZ;D;13/10/08;00:00:00;52.0000000
KMAZ;D;14/10/08;00:00:00;52.5000000
KMAZ;D;15/10/08;00:00:00;47.9800000
KMAZ;D;16/10/08;00:00:00;40.0100000
KMAZ;D;17/10/08;00:00:00;41.5100000
KMAZ;D;20/10/08;00:00:00;41.4900000
KMAZ;D;21/10/08;00:00:00;42.6000000
KMAZ;D;22/10/08;00:00:00;44.2500000
KMAZ;D;23/10/08;00:00:00;41.0000000
KMAZ;D;24/10/08;00:00:00;37.0000000
KMAZ;D;28/10/08;00:00:00;37.6000000
KMAZ;D;29/10/08;00:00:00;38.9200000
