<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;10/07/08;00:00:00;75.1000000
SBER;D;11/07/08;00:00:00;72.7700000
SBER;D;14/07/08;00:00:00;74.6400000
SBER;D;15/07/08;00:00:00;72.2200000
SBER;D;16/07/08;00:00:00;72.7800000
SBER;D;17/07/08;00:00:00;77.3500000
SBER;D;18/07/08;00:00:00;75.3500000
SBER;D;21/07/08;00:00:00;77.0000000
SBER;D;22/07/08;00:00:00;74.3500000
SBER;D;23/07/08;00:00:00;75.9000000
SBER;D;24/07/08;00:00:00;75.7100000
SBER;D;25/07/08;00:00:00;70.2500000
SBER;D;28/07/08;00:00:00;69.6400000
SBER;D;29/07/08;00:00:00;66.3000000
SBER;D;30/07/08;00:00:00;70.1500000
SBER;D;31/07/08;00:00:00;69.0900000
SBER;D;01/08/08;00:00:00;67.6600000
SBER;D;04/08/08;00:00:00;63.7700000
SBER;D;05/08/08;00:00:00;62.1700000
SBER;D;06/08/08;00:00:00;63.4000000
SBER;D;07/08/08;00:00:00;64.0000000
SBER;D;08/08/08;00:00:00;59.7500000
SBER;D;11/08/08;00:00:00;65.8000000
SBER;D;12/08/08;00:00:00;67.3300000
SBER;D;13/08/08;00:00:00;64.7000000
SBER;D;14/08/08;00:00:00;64.0000000
SBER;D;15/08/08;00:00:00;65.6300000
SBER;D;18/08/08;00:00:00;65.5000000
SBER;D;19/08/08;00:00:00;62.3900000
SBER;D;20/08/08;00:00:00;62.4400000
SBER;D;21/08/08;00:00:00;62.6300000
SBER;D;22/08/08;00:00:00;62.9200000
SBER;D;25/08/08;00:00:00;59.8000000
SBER;D;26/08/08;00:00:00;55.7100000
SBER;D;27/08/08;00:00:00;56.2200000
SBER;D;28/08/08;00:00:00;59.6400000
SBER;D;29/08/08;00:00:00;57.4000000
SBER;D;01/09/08;00:00:00;58.3000000
SBER;D;02/09/08;00:00:00;61.1000000
SBER;D;03/09/08;00:00:00;59.2900000
SBER;D;04/09/08;00:00:00;56.2500000
SBER;D;05/09/08;00:00:00;54.4000000
SBER;D;08/09/08;00:00:00;57.0800000
SBER;D;09/09/08;00:00:00;52.0000000
SBER;D;10/09/08;00:00:00;49.0000000
SBER;D;11/09/08;00:00:00;44.8900000
SBER;D;12/09/08;00:00:00;47.6000000
SBER;D;15/09/08;00:00:00;45.9900000
SBER;D;16/09/08;00:00:00;36.0000000
SBER;D;17/09/08;00:00:00;32.5500000
SBER;D;19/09/08;00:00:00;43.9900000
SBER;D;22/09/08;00:00:00;43.3000000
SBER;D;23/09/08;00:00:00;42.8000000
