<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
ROSN;D;22/05/09;00:00:00;185.0900000
ROSN;D;25/05/09;00:00:00;185.0500000
ROSN;D;26/05/09;00:00:00;184.1100000
ROSN;D;27/05/09;00:00:00;190.6100000
ROSN;D;28/05/09;00:00:00;197.3100000
ROSN;D;29/05/09;00:00:00;206.5100000
ROSN;D;01/06/09;00:00:00;219.7900000
ROSN;D;02/06/09;00:00:00;219.6000000
ROSN;D;03/06/09;00:00:00;201.1000000
ROSN;D;04/06/09;00:00:00;200.1100000
ROSN;D;05/06/09;00:00:00;202.0000000
ROSN;D;08/06/09;00:00:00;198.4500000
ROSN;D;09/06/09;00:00:00;195.0100000
ROSN;D;10/06/09;00:00:00;199.9000000
ROSN;D;11/06/09;00:00:00;201.0000000
ROSN;D;15/06/09;00:00:00;188.5000000
ROSN;D;16/06/09;00:00:00;191.9900000
ROSN;D;17/06/09;00:00:00;180.9800000
ROSN;D;18/06/09;00:00:00;176.6400000
ROSN;D;19/06/09;00:00:00;182.4800000
ROSN;D;22/06/09;00:00:00;166.9000000
ROSN;D;23/06/09;00:00:00;165.3100000
ROSN;D;24/06/09;00:00:00;172.9900000
ROSN;D;25/06/09;00:00:00;169.7600000
ROSN;D;26/06/09;00:00:00;166.7500000
ROSN;D;29/06/09;00:00:00;172.8800000
ROSN;D;30/06/09;00:00:00;168.0000000
ROSN;D;01/07/09;00:00:00;173.1900000
ROSN;D;02/07/09;00:00:00;168.0000000
ROSN;D;03/07/09;00:00:00;170.1000000
ROSN;D;06/07/09;00:00:00;163.7200000
ROSN;D;07/07/09;00:00:00;162.5000000
ROSN;D;08/07/09;00:00:00;157.6900000
ROSN;D;09/07/09;00:00:00;156.5000000
ROSN;D;10/07/09;00:00:00;159.1000000
ROSN;D;13/07/09;00:00:00;158.0100000
ROSN;D;14/07/09;00:00:00;160.2000000
ROSN;D;15/07/09;00:00:00;167.4900000
ROSN;D;16/07/09;00:00:00;167.7300000
ROSN;D;17/07/09;00:00:00;171.8200000
ROSN;D;20/07/09;00:00:00;175.9000000
ROSN;D;21/07/09;00:00:00;179.4800000
ROSN;D;22/07/09;00:00:00;175.5200000
ROSN;D;23/07/09;00:00:00;184.9000000
ROSN;D;24/07/09;00:00:00;186.5200000
ROSN;D;27/07/09;00:00:00;186.3600000
ROSN;D;28/07/09;00:00:00;181.9800000
ROSN;D;29/07/09;00:00:00;181.8000000
ROSN;D;30/07/09;00:00:00;191.0500000
ROSN;D;31/07/09;00:00:00;191.0000000
ROSN;D;03/08/09;00:00:00;199.0000000
ROSN;D;04/08/09;00:00:00;201.2200000
ROSN;D;05/08/09;00:00:00;197.4600000
ROSN;D;06/08/09;00:00:00;199.0000000
ROSN;D;07/08/09;00:00:00;203.3300000
ROSN;D;10/08/09;00:00:00;200.7700000
ROSN;D;11/08/09;00:00:00;191.9700000
ROSN;D;12/08/09;00:00:00;194.7000000
ROSN;D;13/08/09;00:00:00;195.5000000
ROSN;D;14/08/09;00:00:00;189.2500000
ROSN;D;17/08/09;00:00:00;179.8300000
ROSN;D;18/08/09;00:00:00;179.0000000
ROSN;D;19/08/09;00:00:00;178.6000000
ROSN;D;20/08/09;00:00:00;187.5400000
ROSN;D;21/08/09;00:00:00;200.3900000
ROSN;D;24/08/09;00:00:00;204.8800000
ROSN;D;25/08/09;00:00:00;206.8000000
ROSN;D;26/08/09;00:00:00;203.3600000
