<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SIBN;D;29/02/08;00:00:00;150.3800000
SIBN;D;03/03/08;00:00:00;146.6000000
SIBN;D;04/03/08;00:00:00;144.7200000
SIBN;D;05/03/08;00:00:00;146.1000000
SIBN;D;06/03/08;00:00:00;146.5100000
SIBN;D;07/03/08;00:00:00;145.2900000
SIBN;D;11/03/08;00:00:00;147.9000000
SIBN;D;12/03/08;00:00:00;146.2000000
SIBN;D;13/03/08;00:00:00;143.2000000
SIBN;D;14/03/08;00:00:00;140.0000000
SIBN;D;17/03/08;00:00:00;137.4800000
SIBN;D;18/03/08;00:00:00;136.9800000
SIBN;D;19/03/08;00:00:00;136.4500000
SIBN;D;20/03/08;00:00:00;132.2000000
SIBN;D;21/03/08;00:00:00;132.3100000
SIBN;D;24/03/08;00:00:00;134.2000000
SIBN;D;25/03/08;00:00:00;130.3000000
SIBN;D;26/03/08;00:00:00;131.6000000
SIBN;D;27/03/08;00:00:00;134.4700000
SIBN;D;28/03/08;00:00:00;131.8200000
SIBN;D;31/03/08;00:00:00;132.3000000
SIBN;D;01/04/08;00:00:00;134.3000000
SIBN;D;02/04/08;00:00:00;134.0600000
SIBN;D;03/04/08;00:00:00;134.0000000
SIBN;D;04/04/08;00:00:00;134.5900000
SIBN;D;07/04/08;00:00:00;136.2800000
SIBN;D;08/04/08;00:00:00;135.4900000
SIBN;D;09/04/08;00:00:00;136.1000000
SIBN;D;10/04/08;00:00:00;136.1900000
SIBN;D;11/04/08;00:00:00;132.0100000
SIBN;D;14/04/08;00:00:00;130.1500000
SIBN;D;15/04/08;00:00:00;131.5000000
SIBN;D;16/04/08;00:00:00;135.3400000
SIBN;D;17/04/08;00:00:00;134.0900000
SIBN;D;18/04/08;00:00:00;135.0000000
SIBN;D;21/04/08;00:00:00;135.4000000
SIBN;D;22/04/08;00:00:00;135.4400000
SIBN;D;23/04/08;00:00:00;141.5000000
SIBN;D;24/04/08;00:00:00;142.9000000
SIBN;D;25/04/08;00:00:00;144.0100000
SIBN;D;28/04/08;00:00:00;144.5100000
SIBN;D;29/04/08;00:00:00;142.3900000
SIBN;D;30/04/08;00:00:00;144.2000000
SIBN;D;04/05/08;00:00:00;144.4400000
SIBN;D;05/05/08;00:00:00;142.7900000
SIBN;D;06/05/08;00:00:00;146.5000000
SIBN;D;07/05/08;00:00:00;146.3000000
SIBN;D;08/05/08;00:00:00;149.4500000
SIBN;D;12/05/08;00:00:00;150.1000000
SIBN;D;13/05/08;00:00:00;151.4000000
SIBN;D;14/05/08;00:00:00;163.6000000
SIBN;D;15/05/08;00:00:00;176.8900000
SIBN;D;16/05/08;00:00:00;170.5000000
