<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
LKOH;D;02/02/09;00:00:00;1147.1100000
LKOH;D;03/02/09;00:00:00;1129.0000000
LKOH;D;04/02/09;00:00:00;1151.9000000
LKOH;D;05/02/09;00:00:00;1112.9900000
LKOH;D;06/02/09;00:00:00;1151.0000000
LKOH;D;09/02/09;00:00:00;1232.1200000
LKOH;D;10/02/09;00:00:00;1282.0000000
LKOH;D;11/02/09;00:00:00;1267.0000000
LKOH;D;12/02/09;00:00:00;1202.0000000
LKOH;D;13/02/09;00:00:00;1271.0000000
LKOH;D;16/02/09;00:00:00;1239.0100000
LKOH;D;17/02/09;00:00:00;1126.0000000
LKOH;D;18/02/09;00:00:00;1087.0900000
LKOH;D;19/02/09;00:00:00;1115.0000000
LKOH;D;20/02/09;00:00:00;1091.0000000
LKOH;D;24/02/09;00:00:00;1074.0400000
LKOH;D;25/02/09;00:00:00;1066.0700000
LKOH;D;26/02/09;00:00:00;1185.0000000
LKOH;D;27/02/09;00:00:00;1152.0000000
LKOH;D;02/03/09;00:00:00;1104.0000000
LKOH;D;03/03/09;00:00:00;1115.0000000
LKOH;D;04/03/09;00:00:00;1178.9900000
LKOH;D;05/03/09;00:00:00;1166.7800000
LKOH;D;06/03/09;00:00:00;1197.9900000
LKOH;D;10/03/09;00:00:00;1321.9900000
LKOH;D;11/03/09;00:00:00;1282.9700000
LKOH;D;12/03/09;00:00:00;1269.5000000
LKOH;D;13/03/09;00:00:00;1338.2000000
LKOH;D;16/03/09;00:00:00;1324.9200000
LKOH;D;17/03/09;00:00:00;1303.0100000
LKOH;D;18/03/09;00:00:00;1221.9900000
LKOH;D;19/03/09;00:00:00;1272.0000000
LKOH;D;20/03/09;00:00:00;1291.3800000
LKOH;D;23/03/09;00:00:00;1373.0100000
LKOH;D;24/03/09;00:00:00;1330.0000000
LKOH;D;25/03/09;00:00:00;1401.0000000
LKOH;D;26/03/09;00:00:00;1419.0100000
LKOH;D;27/03/09;00:00:00;1402.1100000
LKOH;D;30/03/09;00:00:00;1275.0000000
LKOH;D;31/03/09;00:00:00;1264.9900000
LKOH;D;01/04/09;00:00:00;1298.9000000
LKOH;D;02/04/09;00:00:00;1378.8500000
LKOH;D;03/04/09;00:00:00;1365.0100000
LKOH;D;06/04/09;00:00:00;1404.9900000
LKOH;D;07/04/09;00:00:00;1440.0000000
LKOH;D;08/04/09;00:00:00;1519.0100000
LKOH;D;09/04/09;00:00:00;1640.0300000
LKOH;D;10/04/09;00:00:00;1667.0100000
LKOH;D;13/04/09;00:00:00;1602.8700000
LKOH;D;14/04/09;00:00:00;1538.9000000
LKOH;D;15/04/09;00:00:00;1530.0000000
LKOH;D;16/04/09;00:00:00;1488.0000000
LKOH;D;17/04/09;00:00:00;1528.0000000
LKOH;D;20/04/09;00:00:00;1465.0100000
LKOH;D;21/04/09;00:00:00;1464.0000000
LKOH;D;22/04/09;00:00:00;1471.4000000
LKOH;D;23/04/09;00:00:00;1518.9900000
LKOH;D;24/04/09;00:00:00;1497.9900000
LKOH;D;27/04/09;00:00:00;1459.9900000
LKOH;D;28/04/09;00:00:00;1457.0000000
LKOH;D;29/04/09;00:00:00;1509.0000000
LKOH;D;30/04/09;00:00:00;1481.9900000
LKOH;D;04/05/09;00:00:00;1547.7900000
LKOH;D;05/05/09;00:00:00;1504.0000000
LKOH;D;06/05/09;00:00:00;1565.9700000
LKOH;D;07/05/09;00:00:00;1589.0000000
LKOH;D;08/05/09;00:00:00;1631.5100000
LKOH;D;12/05/09;00:00:00;1613.8700000
LKOH;D;13/05/09;00:00:00;1554.3000000
LKOH;D;14/05/09;00:00:00;1547.0000000
LKOH;D;15/05/09;00:00:00;1514.5200000
LKOH;D;18/05/09;00:00:00;1528.0100000
LKOH;D;19/05/09;00:00:00;1546.9900000
LKOH;D;20/05/09;00:00:00;1613.4400000
LKOH;D;21/05/09;00:00:00;1534.5000000
LKOH;D;22/05/09;00:00:00;1553.0300000
LKOH;D;25/05/09;00:00:00;1548.0000000
LKOH;D;26/05/09;00:00:00;1524.0000000
LKOH;D;27/05/09;00:00:00;1530.9700000
LKOH;D;28/05/09;00:00:00;1557.0100000
LKOH;D;29/05/09;00:00:00;1641.0500000
LKOH;D;01/06/09;00:00:00;1755.0100000
LKOH;D;02/06/09;00:00:00;1735.0000000
LKOH;D;03/06/09;00:00:00;1625.5500000
